Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
Cre12.g558900	Cre10.g432800_4532.3.p	Cre10.g432800_4532.3.p	4|0	4	2.00	2	3|0	0.21	0.42	0.21	0.42	0.21	-6.18	1.33	0.51	
Cre12.g558900	Cre07.g333535_4532.1.p	Cre07.g333535_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre10.g424100_4532.1.p	Cre10.g424100_4532.1.p	2|0	2	1.00	2	3|3	0.00	0.00	0.00	0.00	0.00	-12.76	0.33	0.70	
Cre12.g558900	Cre06.g290950_4532.1.p	Cre06.g290950_4532.1.p	6|0	6	3.00	2	3|0	0.37	0.75	0.37	0.75	0.37	-6.18	2.00	0.45	
Cre12.g558900	Cre17.g734500_4532.1.p	Cre17.g734500_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre13.g604650_4532.1.p	Cre13.g604650_4532.1.p	4|1	5	2.50	2	1|0	0.48	0.95	0.48	0.95	0.48	-1.05	5.00	0.42	
Cre12.g558900	Cre03.g199000_4532.4.p	Cre03.g199000_4532.4.p	1|2	3	1.50	2	0|0	0.48	0.96	0.48	0.96	0.48	1.28	15.00	0.36	
Cre12.g558900	Cre17.g746997_4532.3.p	Cre17.g746997_4532.3.p	1|0	1	0.50	2	1|2	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre12.g558900	Cre01.g032300_4532.2.p	Cre01.g032300_4532.2.p	5|0	5	2.50	2	2|3	0.04	0.08	0.04	0.08	0.04	-10.68	1.00	0.59	
Cre12.g558900	Cre09.g412100_4532.3.p	Cre09.g412100_4532.3.p	6|0	6	3.00	2	3|2	0.12	0.24	0.12	0.24	0.12	-10.68	1.20	0.53	
Cre12.g558900	Cre10.g423650_4532.1.p	Cre10.g423650_4532.1.p	5|0	5	2.50	2	2|1	0.35	0.69	0.35	0.69	0.35	-6.46	1.67	0.45	
Cre12.g558900	Cre05.g238687_4532.1.p	Cre05.g238687_4532.1.p	2|0	2	1.00	2	4|3	0.00	0.00	0.00	0.00	0.00	-15.00	0.29	0.70	
Cre12.g558900	Cre01.g040000_4532.1.p	Cre01.g040000_4532.1.p	2|0	2	1.00	2	8|1	0.00	0.00	0.00	0.00	0.00	-18.69	0.22	0.70	
Cre12.g558900	Cre06.g259900_4532.2.p	Cre06.g259900_4532.2.p	9|0	9	4.50	2	1|0	0.50	1.00	0.50	1.00	0.50	-2.66	9.00	0.23	
Cre12.g558900	Cre09.g410700_4532.3.p	Cre09.g410700_4532.3.p	4|3	7	3.50	2	2|2	0.07	0.11	0.07	0.11	0.07	-3.48	1.75	0.58	
Cre12.g558900	Cre10.g434750_4532.1.p	Cre10.g434750_4532.1.p	2|1	3	1.50	2	1|1	0.10	0.20	0.10	0.20	0.10	-2.85	1.50	0.55	
Cre12.g558900	Cre12.g558900_4532.1.p	Cre12.g558900_4532.1.p	57|63	120	60.00	2	0|0	1.00	1.00	1.00	1.00	1.00	84.94	600.00	0.00	
Cre12.g558900	Cre11.g480150_4532.1.p(+1)	Cre11.g480150_4532.1.p(+1)	5|0	5	2.50	2	7|3	0.00	0.00	0.00	0.00	0.00	-21.39	0.50	0.70	
Cre12.g558900	Cre06.g274800_4532.1.p	Cre06.g274800_4532.1.p	1|1	2	1.00	2	1|0	0.00	0.00	0.00	0.00	0.00	-1.05	2.00	0.70	
Cre12.g558900	Cre04.g229300_4532.1.p	Cre04.g229300_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre12.g559250_4532.2.p	Cre12.g559250_4532.2.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	CreCp.g802278_4532.1.p	CreCp.g802278_4532.1.p	3|0	3	1.50	2	2|0	0.25	0.50	0.25	0.50	0.25	-4.02	1.50	0.50	
Cre12.g558900	Cre06.g272850_4532.1.p	Cre06.g272850_4532.1.p	5|1	6	3.00	2	0|1	0.49	0.99	0.49	0.99	0.49	-1.05	6.00	0.34	
Cre12.g558900	Cre01.g015350_4532.1.p	Cre01.g015350_4532.1.p	5|1	6	3.00	2	1|1	0.45	0.90	0.45	0.90	0.45	-2.85	3.00	0.43	
Cre12.g558900	Cre07.g339150_4532.4.p	Cre07.g339150_4532.4.p	2|0	2	1.00	2	1|1	0.10	0.20	0.10	0.20	0.10	-4.26	1.00	0.55	
Cre12.g558900	CreCp.g802310_4532.1.p	CreCp.g802310_4532.1.p	1|0	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre12.g558900	Cre14.g617900_4532.1.p	Cre14.g617900_4532.1.p	2|0	2	1.00	2	2|1	0.02	0.04	0.02	0.04	0.02	-6.46	0.67	0.61	
Cre12.g558900	Cre09.g415950_4532.1.p	Cre09.g415950_4532.1.p	5|0	5	2.50	2	1|2	0.35	0.69	0.35	0.69	0.35	-6.46	1.67	0.45	
Cre12.g558900	Cre06.g250300_4532.1.p	Cre06.g250300_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre06.g294950_4532.1.p	Cre06.g294950_4532.1.p	4|1	5	2.50	2	1|1	0.38	0.76	0.38	0.76	0.38	-2.85	2.50	0.44	
Cre12.g558900	CreCp.g802331_4532.1.p	CreCp.g802331_4532.1.p	2|3	5	2.50	2	2|1	0.09	0.15	0.09	0.15	0.09	-3.15	1.67	0.57	
Cre12.g558900	Cre10.g452250_4532.1.p	Cre10.g452250_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre09.g417150_4532.2.p	Cre09.g417150_4532.2.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre12.g528000_4532.1.p	Cre12.g528000_4532.1.p	3|0	3	1.50	2	1|0	0.42	0.83	0.42	0.83	0.42	-2.66	3.00	0.43	
Cre12.g558900	Cre02.g106600_4532.2.p	Cre02.g106600_4532.2.p	7|0	7	3.50	2	3|1	0.42	0.84	0.42	0.84	0.42	-8.45	1.75	0.43	
Cre12.g558900	Cre09.g415550_4532.2.p	Cre09.g415550_4532.2.p	5|0	5	2.50	2	2|0	0.41	0.82	0.41	0.82	0.41	-4.02	2.50	0.44	
Cre12.g558900	Cre04.g231222_4532.3.p	Cre04.g231222_4532.3.p	3|0	3	1.50	2	0|1	0.42	0.83	0.42	0.83	0.42	-2.66	3.00	0.43	
Cre12.g558900	Cre06.g264350_4532.1.p	Cre06.g264350_4532.1.p	2|0	2	1.00	2	3|2	0.00	0.00	0.00	0.00	0.00	-10.68	0.40	0.70	
Cre12.g558900	Cre08.g382500_4532.1.p	Cre08.g382500_4532.1.p	2|0	2	1.00	2	3|1	0.00	0.00	0.00	0.00	0.00	-8.45	0.50	0.70	
Cre12.g558900	Cre10.g459250_4532.1.p	Cre10.g459250_4532.1.p	4|0	4	2.00	2	2|1	0.20	0.39	0.20	0.39	0.20	-6.46	1.33	0.52	
Cre12.g558900	Cre02.g094450_4532.1.p	Cre02.g094450_4532.1.p	1|0	1	0.50	2	3|1	0.00	0.00	0.00	0.00	0.00	-8.45	0.25	0.70	
Cre12.g558900	Cre05.g241350_4532.1.p	Cre05.g241350_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre16.g670850_4532.1.p	Cre16.g670850_4532.1.p	1|1	2	1.00	2	2|0	0.00	0.00	0.00	0.00	0.00	-2.61	1.00	0.70	
Cre12.g558900	Cre08.g359750_4532.3.p	Cre08.g359750_4532.3.p	3|0	3	1.50	2	3|4	0.00	0.00	0.00	0.00	0.00	-15.00	0.43	0.70	
Cre12.g558900	Cre09.g391050_4532.1.p	Cre09.g391050_4532.1.p	1|1	2	1.00	2	1|0	0.00	0.00	0.00	0.00	0.00	-1.05	2.00	0.70	
Cre12.g558900	Cre07.g325736_4532.1.p	Cre07.g325736_4532.1.p	1|2	3	1.50	2	2|1	0.02	0.04	0.02	0.04	0.02	-4.65	1.00	0.61	
Cre12.g558900	Cre11.g468359_4532.1.p	Cre11.g468359_4532.1.p	3|1	4	2.00	2	2|0	0.25	0.50	0.25	0.50	0.25	-2.61	2.00	0.50	
Cre12.g558900	Cre09.g386650_4532.1.p	Cre09.g386650_4532.1.p	4|0	4	2.00	2	3|1	0.05	0.11	0.05	0.11	0.05	-8.45	1.00	0.58	
Cre12.g558900	Cre12.g514500_4532.1.p	Cre12.g514500_4532.1.p	2|0	2	1.00	2	3|0	0.03	0.07	0.03	0.07	0.03	-6.18	0.67	0.60	
Cre12.g558900	Cre12.g494050_4532.1.p	Cre12.g494050_4532.1.p	7|0	7	3.50	2	3|1	0.42	0.84	0.42	0.84	0.42	-8.45	1.75	0.43	
Cre12.g558900	Cre03.g191050_4532.1.p	Cre03.g191050_4532.1.p	2|0	2	1.00	2	2|1	0.02	0.04	0.02	0.04	0.02	-6.46	0.67	0.61	
Cre12.g558900	Cre01.g039300_4532.1.p	Cre01.g039300_4532.1.p	1|0	1	0.50	2	3|0	0.00	0.00	0.00	0.00	0.00	-6.18	0.33	0.70	
Cre12.g558900	Cre16.g680900_4532.1.p	Cre16.g680900_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre16.g687900_4532.1.p	Cre16.g687900_4532.1.p	4|0	4	2.00	2	2|1	0.20	0.39	0.20	0.39	0.20	-6.46	1.33	0.52	
Cre12.g558900	Cre06.g278222_4532.1.p	Cre06.g278222_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre09.g410300_4532.1.p	Cre09.g410300_4532.1.p	2|0	2	1.00	2	5|2	0.00	0.00	0.00	0.00	0.00	-14.98	0.29	0.70	
Cre12.g558900	Cre12.g484000_4532.3.p	Cre12.g484000_4532.3.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre02.g107400_4532.1.p	Cre02.g107400_4532.1.p	1|0	1	0.50	2	0|2	0.00	0.00	0.00	0.00	0.00	-4.02	0.50	0.70	
Cre12.g558900	Cre17.g717900_4532.1.p	Cre17.g717900_4532.1.p	2|0	2	1.00	2	3|0	0.03	0.07	0.03	0.07	0.03	-6.18	0.67	0.60	
Cre12.g558900	Cre02.g091100_4532.1.p	Cre02.g091100_4532.1.p	1|0	1	0.50	2	2|0	0.00	0.00	0.00	0.00	0.00	-4.02	0.50	0.70	
Cre12.g558900	Cre05.g241950_4532.1.p	Cre05.g241950_4532.1.p	2|1	3	1.50	2	2|3	0.00	0.00	0.00	0.00	0.00	-8.36	0.60	0.70	
Cre12.g558900	Cre03.g144907_4532.1.p	Cre03.g144907_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre12.g556050_4532.2.p	Cre12.g556050_4532.2.p	6|0	6	3.00	2	2|0	0.45	0.90	0.45	0.90	0.45	-4.02	3.00	0.43	
Cre12.g558900	Cre02.g083800_4532.1.p	Cre02.g083800_4532.1.p	6|0	6	3.00	2	0|0	0.50	1.00	0.50	1.00	0.50	-1.22	30.00	0.23	
Cre12.g558900	Cre06.g258363_4532.1.p	Cre06.g258363_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre12.g528750_4532.2.p	Cre12.g528750_4532.2.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre12.g497300_4532.1.p	Cre12.g497300_4532.1.p	4|0	4	2.00	2	0|0	0.50	1.00	0.50	1.00	0.50	-1.22	20.00	0.27	
Cre12.g558900	Cre07.g340200_4532.1.p	Cre07.g340200_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre02.g099850_4532.2.p	Cre02.g099850_4532.2.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre05.g234640_4532.1.p	Cre05.g234640_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre03.g145687_4532.1.p	Cre03.g145687_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre16.g664550_4532.1.p	Cre16.g664550_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre11.g468900_4532.1.p	Cre11.g468900_4532.1.p	1|0	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre12.g558900	Cre03.g185550_4532.5.p	Cre03.g185550_4532.5.p	1|0	1	0.50	2	5|1	0.00	0.00	0.00	0.00	0.00	-12.38	0.17	0.70	
Cre12.g558900	Cre06.g282500_4532.1.p	Cre06.g282500_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre05.g232200_4532.1.p	Cre05.g232200_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre12.g558900	Cre09.g406600_4532.2.p	Cre09.g406600_4532.2.p	1|1	2	1.00	2	2|1	0.00	0.00	0.00	0.00	0.00	-4.65	0.67	0.70	
Cre12.g558900	Cre06.g275900_4532.1.p	Cre06.g275900_4532.1.p	1|0	1	0.50	2	4|1	0.00	0.00	0.00	0.00	0.00	-10.53	0.20	0.70	
Cre12.g558900	Cre09.g391097_4532.2.p	Cre09.g391097_4532.2.p	1|0	1	0.50	2	3|1	0.00	0.00	0.00	0.00	0.00	-8.45	0.25	0.70	
Cre12.g558900	Cre16.g672650_4532.5.p	Cre16.g672650_4532.5.p	3|0	3	1.50	2	1|0	0.42	0.83	0.42	0.83	0.42	-2.66	3.00	0.43	
Cre12.g558900	Cre17.g719000_4532.1.p	Cre17.g719000_4532.1.p	2|1	3	1.50	2	1|1	0.10	0.20	0.10	0.20	0.10	-2.85	1.50	0.55	
Cre12.g558900	CreCp.g802303_4532.1.p	CreCp.g802303_4532.1.p	1|0	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre12.g558900	Cre14.g630847_4532.2.p	Cre14.g630847_4532.2.p	3|0	3	1.50	2	1|0	0.42	0.83	0.42	0.83	0.42	-2.66	3.00	0.43	
Cre12.g558900	Cre02.g077750_4532.1.p	Cre02.g077750_4532.1.p	2|2	4	2.00	2	2|0	0.24	0.24	0.24	0.24	0.24	-1.13	2.00	0.50	
Cre12.g558900	Cre18.g749797_4532.1.p	Cre18.g749797_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre02.g119150_4532.1.p	Cre02.g119150_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre13.g588201_4532.1.p	Cre13.g588201_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre12.g514050_4532.1.p	Cre12.g514050_4532.1.p	1|0	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre12.g558900	Cre16.g801914_4532.2.p	Cre16.g801914_4532.2.p	3|0	3	1.50	2	1|1	0.24	0.48	0.24	0.48	0.24	-4.26	1.50	0.50	
Cre12.g558900	Cre02.g115200_4532.1.p	Cre02.g115200_4532.1.p	3|0	3	1.50	2	4|0	0.03	0.06	0.03	0.06	0.03	-7.86	0.75	0.61	
Cre12.g558900	Cre03.g144807_4532.2.p	Cre03.g144807_4532.2.p	3|0	3	1.50	2	1|1	0.24	0.48	0.24	0.48	0.24	-4.26	1.50	0.50	
Cre12.g558900	Cre14.g621501_4532.1.p	Cre14.g621501_4532.1.p	1|0	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre12.g558900	Cre03.g146187_4532.1.p	Cre03.g146187_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre05.g237450_4532.3.p	Cre05.g237450_4532.3.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre02.g093650_4532.1.p	Cre02.g093650_4532.1.p	1|0	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre12.g558900	Cre07.g335050_4532.1.p	Cre07.g335050_4532.1.p	1|1	2	1.00	2	0|1	0.00	0.00	0.00	0.00	0.00	-1.05	2.00	0.70	
Cre12.g558900	Cre10.g462250_4532.1.p	Cre10.g462250_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	CreCp.g802329_4532.1.p	CreCp.g802329_4532.1.p	3|1	4	2.00	2	2|2	0.01	0.03	0.01	0.03	0.01	-6.35	1.00	0.63	
Cre12.g558900	Cre10.g456200_4532.1.p	Cre10.g456200_4532.1.p	2|0	2	1.00	2	1|2	0.02	0.04	0.02	0.04	0.02	-6.46	0.67	0.61	
Cre12.g558900	Cre12.g519180_4532.1.p	Cre12.g519180_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre12.g516333_4532.1.p	Cre12.g516333_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre04.g211800_4532.1.p	Cre04.g211800_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre09.g386750_4532.2.p	Cre09.g386750_4532.2.p	1|0	1	0.50	2	3|0	0.00	0.00	0.00	0.00	0.00	-6.18	0.33	0.70	
Cre12.g558900	Cre08.g377800_4532.1.p	Cre08.g377800_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	CreCp.g802312_4532.1.p	CreCp.g802312_4532.1.p	1|2	3	1.50	2	0|1	0.28	0.57	0.28	0.57	0.28	-1.05	3.00	0.46	
Cre12.g558900	Cre03.g194200_4532.5.p	Cre03.g194200_4532.5.p	2|0	2	1.00	2	1|1	0.10	0.20	0.10	0.20	0.10	-4.26	1.00	0.55	
Cre12.g558900	Cre09.g411100_4532.5.p	Cre09.g411100_4532.5.p	1|0	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre12.g558900	Cre06.g272050_4532.1.p(+1)	Cre06.g272050_4532.1.p(+1)	2|1	3	1.50	2	2|1	0.02	0.04	0.02	0.04	0.02	-4.65	1.00	0.61	
Cre12.g558900	Cre13.g573351_4532.1.p	Cre13.g573351_4532.1.p	2|0	2	1.00	2	7|1	0.00	0.00	0.00	0.00	0.00	-16.48	0.25	0.70	
Cre12.g558900	Cre09.g392850_4532.1.p	Cre09.g392850_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre09.g405050_4532.1.p	Cre09.g405050_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre09.g396438_4532.1.p(+1)	Cre09.g396438_4532.1.p(+1)	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre06.g268600_4532.2.p	Cre06.g268600_4532.2.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre03.g199535_4532.1.p	Cre03.g199535_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre17.g698365_4532.1.p	Cre17.g698365_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre12.g558900	Cre18.g749447_4532.1.p	Cre18.g749447_4532.1.p	2|0	2	1.00	2	3|1	0.00	0.00	0.00	0.00	0.00	-8.45	0.50	0.70	
Cre12.g558900	Cre17.g708750_4532.1.p	Cre17.g708750_4532.1.p	2|1	3	1.50	2	4|0	0.00	0.00	0.00	0.00	0.00	-5.77	0.75	0.70	
Cre12.g558900	Cre12.g494450_4532.1.p	Cre12.g494450_4532.1.p	1|0	1	0.50	2	0|2	0.00	0.00	0.00	0.00	0.00	-4.02	0.50	0.70	
Cre12.g558900	Cre06.g306300_4532.1.p	Cre06.g306300_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre03.g178100_4532.3.p	Cre03.g178100_4532.3.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre02.g142206_4532.5.p	Cre02.g142206_4532.5.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre02.g108850_4532.1.p	Cre02.g108850_4532.1.p	2|0	2	1.00	2	1|1	0.10	0.20	0.10	0.20	0.10	-4.26	1.00	0.55	
Cre12.g558900	Cre04.g223300_4532.2.p	Cre04.g223300_4532.2.p	3|0	3	1.50	2	3|2	0.00	0.01	0.00	0.01	0.00	-10.68	0.60	0.66	
Cre12.g558900	Cre10.g444700_4532.4.p	Cre10.g444700_4532.4.p	1|1	2	1.00	2	2|1	0.00	0.00	0.00	0.00	0.00	-4.65	0.67	0.70	
Cre12.g558900	Cre05.g248050_4532.1.p	Cre05.g248050_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre07.g325749_4532.1.p	Cre07.g325749_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre06.g272650_4532.1.p	Cre06.g272650_4532.1.p	3|0	3	1.50	2	0|0	0.50	0.99	0.50	0.99	0.50	-1.22	15.00	0.30	
Cre12.g558900	Cre17.g734200_4532.1.p	Cre17.g734200_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	CreCp.g802282_4532.1.p	CreCp.g802282_4532.1.p	2|1	3	1.50	2	1|2	0.02	0.04	0.02	0.04	0.02	-4.65	1.00	0.61	
Cre12.g558900	Cre13.g577300_4532.1.p	Cre13.g577300_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre12.g558900	Cre12.g552650_4532.1.p	Cre12.g552650_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre11.g467578_4532.1.p	Cre11.g467578_4532.1.p	1|0	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre12.g558900	Cre04.g215850_4532.1.p	Cre04.g215850_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre11.g467723_4532.1.p	Cre11.g467723_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre06.g265800_4532.1.p	Cre06.g265800_4532.1.p	2|0	2	1.00	2	0|1	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre12.g558900	Cre07.g337582_4532.1.p	Cre07.g337582_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre02.g085450_4532.1.p	Cre02.g085450_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre16.g672750_4532.1.p	Cre16.g672750_4532.1.p	1|1	2	1.00	2	1|1	0.00	0.00	0.00	0.00	0.00	-2.85	1.00	0.70	
Cre12.g558900	Cre01.g038000_4532.1.p	Cre01.g038000_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre10.g420750_4532.9.p	Cre10.g420750_4532.9.p	2|0	2	1.00	2	1|0	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre12.g558900	Cre06.g278185_4532.1.p	Cre06.g278185_4532.1.p	3|0	3	1.50	2	1|1	0.24	0.48	0.24	0.48	0.24	-4.26	1.50	0.50	
Cre12.g558900	Cre07.g325720_4532.1.p	Cre07.g325720_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre16.g673650_4532.1.p	Cre16.g673650_4532.1.p	1|0	1	0.50	2	3|1	0.00	0.00	0.00	0.00	0.00	-8.45	0.25	0.70	
Cre12.g558900	CreCp.g802297_4532.1.p	CreCp.g802297_4532.1.p	1|2	3	1.50	2	1|1	0.10	0.20	0.10	0.20	0.10	-2.85	1.50	0.55	
Cre12.g558900	Cre02.g095045_4532.1.p	Cre02.g095045_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre06.g268600_4532.1.p	Cre06.g268600_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre17.g720450_4532.1.p	Cre17.g720450_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre07.g331900_4532.1.p	Cre07.g331900_4532.1.p	2|0	2	1.00	2	1|0	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre12.g558900	Cre09.g392350_4532.2.p	Cre09.g392350_4532.2.p	1|0	1	0.50	2	2|3	0.00	0.00	0.00	0.00	0.00	-10.68	0.20	0.70	
Cre12.g558900	Cre14.g619000_4532.2.p	Cre14.g619000_4532.2.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre02.g143367_4532.1.p	Cre02.g143367_4532.1.p	1|1	2	1.00	2	2|0	0.00	0.00	0.00	0.00	0.00	-2.61	1.00	0.70	
Cre12.g558900	Cre02.g075700_4532.2.p	Cre02.g075700_4532.2.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
